Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/23;fev/23;mar/23;abr/23;mai/23;jun/23
79476;MADEIREIRA SÃO SEBASTIÃO;48790;MADEIREIRASAOSEBASTIAOCL514;0,051;0,034;;0,028;0,168;0,174
70861;C CL DSANTIS;48797;C CL DSANTIS;;0,009;0,011;;;0,010
71077;C CL REBOUCAS INDUSTRIA DE PLA;48798;C CL REBOUCAS INDUSTRIA DE PLA;0,013;;;;;
84747;TRELLEBORG FEIRA DE SANTANA;48813;TRELLEBORGFEIRADESANTANACL514;;;0,049;0,019;0,145;0,112
88994;CERAMICA NOVO HORIZONTE;48822;CERAMICANOVOHORIZONTECL514;;0,015;0,012;;;
90368;COND PORTO ATLANTICO LESTE;48837;CONDPORTOATLANTICOLESTECL514;0,012;;;;;
99013;C CL SUPERMERCADO BAGARELLI;48840;C CL SUPERMERCADO BAGARELLI;0,233;0,231;0,228;0,200;0,175;0,179
58031;PEDREIRA FAZENDA VELHA;48841;PEDREIRA FAZENDA VELHA 2;;0,118;0,164;0,158;0,191;0,179
90803;COFCO NOVA UBIRATA I;48843;COFCO NOVA UBIRATA I CL 514;;;;;0,015;
60231;HOSPITAL SAO LUCAS DE SANTOS;48846;HOSPITALSAOLUCASDESANTOSCL514;;;;;;0,036
97873;VINICOLASAOJOAOCL514;48864;VINICOLASAOJOAOCL514;0,023;;;;;
98670;COFCO GRAINS NOVA MARINGA;48869;COFCOGRAINSNOVAMARINGACL514;;;;;0,011;
90793;COFCO STA ROSA TOCANTINS;48875;COFCOSTAROSATOCANTINSCL514;;;;0,058;0,011;
98631;COFCO GRAINS CAMPO VERDE;48878;COFCOGRAINSCAMPOVERDECL514;;;;;0,011;
13836;SAVEGNAGO;48892;SAVEGNAGO CL;0,727;0,814;0,782;0,716;0,637;0,579
54240;C CL CERAMICA SANTA BARBARA;48896;C CL CERAMICA SANTA BARBARA;0,087;0,101;0,073;0,090;;0,174
53209;KERBERMIX;48907;KERBERMIX CL;;0,007;;;;
53518;C CL TOFFANO;48908;C CL TOFFANO;;0,357;;0,215;0,336;0,319
4622;CEC CONSTRUCAO;48914;CEC CONSTRUCAO CL;0,186;0,134;0,097;0,226;0,199;0,265
8955;RESENDE SHOP;48917;RESENDE SHOP CL 514;;;0,014;0,022;;
51606;ALSCO;48937;ALSCO ARUJA CL;;;;0,008;;
54226;MEDAL FUNDICAO;48948;MEDAL FUNDICAO CL 514;0,061;0,073;0,027;0,040;0,039;0,026
56703;ZEVIPLAST;48952;ZEVIPLAST CL 514;0,287;0,196;0,230;0,234;0,214;0,230
55772;TUKO PIRAI;48961;TUKO PIRAI CL 514;0,016;;0,017;;;
56079;MICROSAL;48963;MICROSAL CL 514;0,043;0,046;;0,035;;0,028
57053;SHOP SANTA MARIA;48967;SHOP SANTA MARIA CL 514;;;;;0,017;0,022
57150;TEXTIL CARMEM;48968;TEXTIL CARMEM CL;0,048;;;0,057;0,038;0,065
57960;FRANGOS MORGANA;48969;FRANGOS MORGANA CL 514;;;;0,013;;
55325;GOODBOM;48975;GOODBOM CL 514;0,039;;0,040;0,036;0,033;0,031
57719;FABER CASTEL AMAZONIA;48978;FABER CASTEL AMAZONIA CL 514;;0,146;0,211;;;
59452;ARGEPASI;48996;ARGEPASI CL;;0,107;;0,053;;
63252;B S ENERGIA RENOVAVEL;49000;B S ENERGIA RENOVAVEL CL 514;0,169;;;;;
64158;RICH;49002;RICH CL 514;0,207;0,104;0,056;0,085;0,097;0,083
70234;GRUPO NZ;49012;GRUPO NZ CL 514;0,005;0,005;;0,008;;0,002
55341;C CL ALAMEDA QUALITY CENTER;49029;C CL ALAMEDA QUALITY CENTER;0,023;0,055;0,054;0,063;0,054;0,067
67952;SCHMITZ;49039;SCHMITZ CL 514;0,025;;;;;
70956;COFINA;49046;COFINA CL 514;;;;0,015;;
4202;KRONA;49049;KRONA II;3,400;3,765;3,475;3,362;3,400;3,438
68714;SYMRISE;49059;SYMRISE CL 514;0,043;0,036;0,022;0,222;0,011;0,017
79642;LABORCLIN;49089;LABORCLIN CL 514;;;;;0,020;0,056
83062;OXIQUIMICA;49124;OXIQUIMICA CL 514;;;0,054;;;0,049
87090;FORMA CERTA;49129;FORMA CERTA CL 514;0,013;0,000;0,000;0,006;;0,007
80103;INTER ALLOY;49137;INTER ALLOY CL 514;0,008;0,007;0,004;0,004;;0,011
80538;MMFOODS;49138;MMFOODS CL 514;0,007;0,015;0,012;0,049;0,007;0,009
86688;ITPLAST;49151;ITPLAST CL 514;;;;0,009;;
80392;INTEGRALMEDICA;49154;INTEGRALMEDICA CL 514;0,006;0,006;0,003;0,003;;
83247;C CL BBM FRIGOJALES;49163;C CL BBM FRIGOJALES;;;;;0,309;0,306
91088;COFCO CARLINDA;49169;COFCO CARLINDA CL 514;;;;0,052;0,036;
83220;MISSNER;49175;MISSNER CL 514;;0,040;0,036;0,061;;
83331;STARCOLOR;49176;STARCOLOR CL;;;;0,022;;
48224;AES COMERCIALIZADORA;49196;AES COMERCIALIZADORA I0;;;;;5,000;9,000
103470;P & P POLIMEROS;49197;P & P POLIMEROS;;;;0,017;;0,012
60491;THERA TRADING;49202;THERA I1 G;0,999;0,041;1,159;2,100;1,457;0,986
103527;PEZZI PEBEL;49228;PEZZI PEBEL;;;;0,006;;
103528;COMERC PART;49229;COMERC PART;;;;;;98,083
1784;ENERGISA COM;49240;ENERGISA CQ I5 II;;;;;0,350;
15895;BIOTERMICA RECREIO;49267;BIOTERMICA GIRUA I1;0,903;0,776;0,480;0,833;0,543;0,084
66158;SAO CARLOS ENERGIA;49316;SAO CARLOS I5;4,628;4,715;6,183;7,526;7,526;7,526
54678;BIATEX;49329;BIATEX LAMINADOS CL;;0,030;;;;
53241;IMOPEL MOVEIS;49402;IMOPEL MOVEIS CL 514;;;0,027;0,052;;
56292;BGL;49415;BGL CL 514;;;;;0,027;
56829;HERINGER;49418;HERINGER CL 514;0,232;0,232;;;;
63632;RUMO MALHA SUL;49428;RUMO MALHA SUL CL 514;;;;0,153;0,128;0,122
70765;SCL;49448;SCL CL 514;;;;;;0,423
73598;PEDREIRA DIABASIO;49451;PEDREIRA DIABASIO CL 514;0,089;0,048;0,024;0,057;0,027;0,028
86937;SINAGRO;49470;SINAGRO CL 514;;;;;;0,006
103615;CBAG;49506;CBAG;;;0,010;0,009;;
77675;SUPERFRIO MATRIZ;49554;SUPERFRIO POA CL;0,341;0,296;0,114;0,046;0,051;0,076
101142;URQ PIRAJUSSARA;49558;URQ PIRAJUSSARA CL 514;0,446;0,549;0,498;0,497;0,460;0,506
103616;ARATELL;49560;ARATELL;;;0,024;0,028;;
48807;FUNDIBRAS;49585;FUNDIBRAS CL;;;;0,008;;
2841;UTE MONTE ALEGRE APE;49611;UTE MONTE ALEGRE APE I5;;;;1,392;8,374;5,862
49087;VIMEX;49621;VIMEX CL 514;0,060;;;;;
3397;CERTEL GERACAO I1;49626;CERTEL GERACAO I5;0,403;0,480;0,480;0,480;0,480;0,480
83033;NOVO ATACADAO;49682;NOVO ATACADAO 009 CL;;;0,404;;;
53007;UNICHRISTUS;49727;UNICHRISTUS CL 514;;;0,003;;;
71372;MHM;50122;MHM CL 514;0,015;0,012;0,009;;;
71899;LANCHONETE MELLO;50138;LANCHONETE MELLO CL 514;0,002;0,002;;;;
71962;RTOPLAST;50175;RTOPLAST CL 514;0,004;;;0,002;;0,002
103767;OLEOPLAN PARA ESPECIAL;50553;OLEOPLAN PARA;0,078;0,198;0,055;0,093;0,020;
89219;PROQUIGEL MATRIZ;50620;POCO1;0,071;0,407;0,329;0,167;0,273;0,561
103841;SHOP NOVA AMERICA;50628;SHOP NOVA AMERICA;;0,151;0,087;0,646;0,899;1,033
103736;BRASIL CENTRAL ENERGIA I5;50646;BRASIL CENTRAL ENERGIA I5;28,274;22,768;20,565;26,813;27,008;27,008
81511;SDS IX;50668;SDS IX I5;;3,000;40,735;37,829;40,858;38,488
81549;SDS VI;50675;SDS VI I5;98,090;77,277;32,161;32,575;34,481;33,162
48572;INJEMAX;50693;INJEMAX CL 514;0,039;;;;;
81509;SDS III;50696;SDS III I5;;;;12,107;23,961;56,629
54954;MSMT - SP ESP;50701;MSMT - MS ESP;0,019;0,024;0,017;0,035;0,032;0,021
87100;PX ENERGIA;50706;PX COM CQ5;;;;15,000;13,287;20,457
86632;MAUAD ALIMENTOS;50718;BARRA OGGI SW;;;;;;0,533
87100;PX ENERGIA;50721;PX COM I1;;;;;0,038;1,876
87100;PX ENERGIA;50722;PX COM I5;1,464;1,556;2,102;4,952;2,271;2,244
100713;DECOR CL 514;50732;DECOR CL 514;;0,009;;0,010;;
103899;PIMENTA VERDE;50734;PIMENTA VERDE;;;;0,138;0,225;0,238
93527;GELO BRASIL FLORIANOPOLIS;50760;GELO BRASIL FLORIANOPOL CL 514;;;;;;0,010
102447;GERAL METAIS;50761;GERAL METAIS CL 514;0,021;;;0,025;;
47992;MINEROCHA;50765;MINEROCHA CL 514;;0,014;0,003;0,017;0,011;0,022
72530;MADEIREIRA VONSOVICZ;50795;MADEIREIRA VONSOVICZ CL 514;;;0,031;0,017;;0,036
103975;BIRITIBA MIRIM;50842;BIRITIBA MIRIM;0,016;;;0,019;;
47983;CLIMAZON INDUSTRIAL;50876;CLIMAZON INDUSTRIAL CL 514;0,062;;;0,026;;
56872;SUPER BH 001;50879;SUPER BH I5;13,913;18,517;17,064;17,000;19,000;17,000
9038;SANTA ANA;50882;SANTA ANA I5;3,656;3,623;3,656;3,656;3,545;2,910
66015;MARCHESAN;50929;MARCHESAN CL514;;;;0,026;;
104033;SIM EMPREENDIMENTOS;50947;SIM EMPREENDIMENTOS;;;;0,007;;0,007
52589;HACO ETIQUETAS;50948;HACO ETIQUETAS - MASSARANDUBA;;;;0,015;;0,018
9590;SHOP P BELAS;50957;SHOP P BELAS CL 514;0,051;0,047;0,033;0,038;0,032;0,037
10330;FERNANDEZ S A;50962;FERNANDEZ CL III;0,068;0,091;0,018;;;
8169;DOCOL;50984;DOCOL INOX CL 514;0,212;0,189;0,183;0,189;0,171;0,170
4032;TIANGUA NORTE;50993;TIANGUA NORTE I5 B;;;;;8,015;
70812;VLPI 2;50995;VLPI 2 I5 B;;;;;2,285;
104126;ENGEFORM COM;50997;ENGEFORM COM;;;;;1,371;2,063
100103;COPAGRIL1;51002;COPAGRIL1 CL 514;0,021;0,032;;;;0,003
70811;VLPI 1;51003;VLPI 1 I5 B;;;;;;5,000
8491;SAMOT;51006;SAMOT DOM JAIME II CL;0,055;0,084;0,080;0,093;0,099;0,114
51084;SPAL;51009;SPAL MOGI CL;;;;;;0,024
1384;KIMBERLY CLARK;51023;KIMBERLY CDMA MOGI CL;0,017;0,018;0,026;0,036;0,038;0,044
8491;SAMOT;51027;SAMOT ALTREF CL;0,127;0,236;0,218;0,272;0,233;0,230
97499;BRASIL PELLET MATRIZ;51038;BRASIL PELLET MATRIZ CL 514;0,131;0,101;0,106;0,116;0,108;0,107
14696;GEOCV;51044;GEOCV I5 B;;;;;1,485;
17466;BOA ESPERANCA I;51045;BOA ESPERANCA I I5 B;;;;;3,606;
2108;SANOVO;51050;SANOVO LAGES CL;0,257;0,274;0,284;0,271;0,074;0,165
2108;SANOVO;51051;SANOVO GOIANINHA CL;0,176;0,040;0,051;0,014;0,026;0,103
72374;DNA ENERGIA;51069;DNA ENERGIA I1;;0,278;0,304;0,269;0,210;0,284
9510;CORTTEX IND;51070;CORTTEX IND CL514;0,015;0,006;0,006;0,010;0,021;0,022
72374;DNA ENERGIA;51085;DNA ENERGIA NESP;0,270;0,475;0,211;0,153;0,614;0,811
72375;DNA ENERGIA RS;51086;DNA ENERGIA RS I1;;0,046;0,062;0,029;0,008;0,006
50370;MAXIPLAST MAT;51087;MAXIPLAST MAT CL514;0,042;0,035;0,047;0,088;0,035;0,006
1556;M DIAS BRANCO;51091;MDB SWAP CONV;2,674;;;;;
72375;DNA ENERGIA RS;51101;DNA ENERGIA RS NESP;0,316;0,493;0,470;0,464;1,422;0,854
67155;ITALO;51104;ITALO 22 -CTBA;0,004;;;;;
98919;SPE FUTURA_3;51115;UFV10;;;;2,089;8,020;9,960
98919;SPE FUTURA_3;51116;UFV11;;;;0,132;9,757;9,849
72374;DNA ENERGIA;51118;DNA ENERGIA I5;0,422;0,723;0,530;0,693;0,673;0,793
72375;DNA ENERGIA RS;51120;DNA ENERGIA RS I5;0,200;0,225;1,176;1,378;0,655;0,550
1556;M DIAS BRANCO;51125;MDB SWAP I5;2,122;2,411;2,568;;2,510;2,368
52511;BROTO LEGAL;51142;BROTO LEGAL CAMPINAS CL;0,009;;;0,013;0,011;
51606;ALSCO;51151;ALSCO VILA MARIA CL;;;;0,008;;
97061;SPE FUTURA_2;51169;UFV5;;;;;7,466;7,506
97061;SPE FUTURA_2;51170;UFV6;;;;;7,604;7,437
97061;SPE FUTURA_2;51171;UFV8;;;;;5,946;7,517
98952;SPE FUTURA_4;51172;UFV16;;;;0,000;8,547;10,056
99190;SPE FUTURA_6;51173;UFV21;;;;;0,738;6,010
99190;SPE FUTURA_6;51174;UFV22;;;;;1,002;5,900
8060;COOP COPERATIV;51184;COOP GIOVANNI PIRELLI CL;0,059;0,055;0,066;0,051;0,060;0,030
96805;SPE FUTURA_1;51190;UFV2;;;;16,599;11,890;10,001
96805;SPE FUTURA_1;51191;UFV4;;;;2,412;9,952;10,312
96805;SPE FUTURA_1;51192;UFV1;;;;20,989;10,203;9,542
98919;SPE FUTURA_3;51193;UFV12;;;;4,584;11,013;10,171
98952;SPE FUTURA_4;51194;UFV14;;;;3,441;10,124;10,051
98879;SPE FUTURA_5;51195;UFV18;;;;;1,286;5,532
96805;SPE FUTURA_1;51203;UFV3;;;;0,000;7,954;10,145
97061;SPE FUTURA_2;51204;UFV7;;;;;8,290;7,256
98919;SPE FUTURA_3;51205;UFV9;;;;33,195;11,210;10,020
98952;SPE FUTURA_4;51206;UFV13;;;;46,559;11,831;10,146
13294;IRCEIND;51209;IRCEIND II;2,352;2,604;2,419;2,500;2,419;2,431
60795;IMETAME TERMELETRICA;51216;UTE PROSPERIDADE II;;;;;0,355;8,220
98952;SPE FUTURA_4;51217;UFV15;;;;;9,511;9,902
98952;SPE FUTURA_4;51218;UFV17;;;;;9,988;9,844
98879;SPE FUTURA_5;51219;UFV19;;;;;1,323;5,968
98879;SPE FUTURA_5;51220;UFV20;;;;;0,991;5,805
76224;MOOVE;51227;MOOVECOM I0;10,000;13,000;23,000;4,000;16,300;1,111
13492;SAN MARCOS;51234;SAN MARCOS SWP;2,807;3,430;3,391;3,340;3,466;3,245
104323;SUPERMERCADOS GUIMARAES CL;51239;SUPERMERCADOS GUIMARAES CE SW;;;;0,102;0,114;0,116
51595;CVG;51262;CVG II;3,276;3,044;3,089;3,276;3,089;3,427
1864;BRASALPLA;51280;BRASALPLA SWP;6,971;6,813;6,679;6,784;6,669;6,311
7522;HARALD;51285;HARALD UN 2;0,000;0,908;0,908;0,908;0,908;0,908
2141;PIFPAFMATRIZ;51289;PIFPAFMATRIZ FAZ SAO JOSE CL;0,025;0,037;0,040;0,043;0,046;0,048
52561;SUPER NORDESTAO;51291;NORDESTAO TIROL CL;0,079;0,079;0,075;0,074;0,067;0,062
57835;COOPER JURITI;51307;COOPER JURITI FILIAL CL;;0,054;;;;
53439;DESLEECLAMA;51341;DESLEECLAMA NOVA ODESSA CL;;;0,036;;;
57941;FASTPLAS;51342;FASTPLAS FAB I CL;0,054;0,076;0,097;;;0,021
57941;FASTPLAS;51343;FASTPLAS FAB V;0,032;0,048;0,054;;;
52241;PERNOD RICARD;51348;PERNOD RICARD CL SE;0,040;0,035;0,038;0,045;0,068;0,097
52561;SUPER NORDESTAO;51357;NORDESTAO CAPIM MACIO CL;0,057;0,055;0,055;0,055;0,049;0,046
52561;SUPER NORDESTAO;51358;NORDESTAO NV PARNAMIRIM CL;0,269;0,273;0,291;0,257;0,220;0,244
52561;SUPER NORDESTAO;51359;NORDESTAO PONTA NEGRA CL;0,050;0,049;0,049;0,044;0,042;0,040
52561;SUPER NORDESTAO;51360;NORDESTAO SUPER FACIL II CL;0,050;0,048;0,052;0,050;0,045;0,046
77675;SUPERFRIO MATRIZ;51377;SUPERFRIO CAMPO GRANDE CL;0,274;0,251;0,258;0,235;0,239;0,247
57150;TEXTIL CARMEM;51379;TEXTIL CARMEM BENED BELLI CL;0,063;;;0,053;0,032;0,046
1218;NESTLE BRASIL;51432;NESTLE CORDEIROPOLIS CL;0,333;0,368;0,383;0,309;0,294;0,281
58321;UTE ENERGIR;51443;UTE ENERGIR APE I5;0,007;0,016;0,022;0,046;0,073;0,105
104535;DESENVOLVEDORA;51471;DESENVOLVEDORA;;;;;;0,110
1218;NESTLE BRASIL;51502;NESTLE SAO BERNARDO CL;0,422;0,428;0,433;0,392;0,366;0,326
3596;GAROTO MATRIZ;51503;GAROTO FILIAL CL;0,739;0,830;0,732;0,587;0,499;0,464
3596;GAROTO MATRIZ;51504;GAROTO VILA VELHA CL;0,398;0,406;0,405;0,401;0,351;0,339
104564;CROMODURO SANTA LUZIA;51540;CROMODURO SANTA LUZIA;;0,001;;0,002;;
102198;MALHARIA BERLAN SP;51544;MALHARIA BERLAN SP;0,033;;;;;
1383;KLABIN PUMA;51616;KLABIN RIO NEGRO CL;0,062;;;;;
1383;KLABIN PUMA;51632;KLABIN HORIZONTE CL;0,301;0,255;0,215;0,170;0,148;0,135
104695;IV PLAST LIVRE;51656;IV PLAST LIVRE;;;;;;0,019
5390;APTAR JUNDIAI;51663;APTAR CAJAMAR CL 514;0,038;0,030;;0,044;0,040;0,049
67155;ITALO;51679;ITALO 10-SLO;;0,054;;;;
60795;IMETAME TERMELETRICA;51692;UTE PROSPERIDADE IV;;;;;;1,361
100304;CASTILHO SOLAR;51693;CASTILHO SOLAR 3 I5;8,582;12,207;;;;
66373;SHOP POLO MODA;51705;SHOP POLO MODA BRAS CL 514;0,031;0,029;1,029;0,540;0,456;0,517
1751;WHIRLPOOL MAT;51706;WHIRLPOOL USP CL 514;0,067;0,059;0,038;0,109;0,110;0,177
51004;VIDEPLAST INDUSTRIA;51709;VIDEPLAST VARZEA GRANDE CL 514;0,036;;;;;0,033
101749;UTE FOREST I5;51711;UTE FOREST I5;0,165;0,039;;0,014;0,066;0,063
51576;LIOTECNICA;51717;LIOTECNICA ESTABELEC CL 514;;;;;;0,034
100304;CASTILHO SOLAR;51723;CST 2 I5;7,828;10,033;10,000;14,200;42,144;14,143
100304;CASTILHO SOLAR;51724;CST 3 I5;6,599;11,597;10,000;15,689;16,376;14,155
83438;PCH RIO CLARO I5;51725;PCH RIO CLARO I5;16,865;17,184;20,619;17,415;15,055;15,280
62014;AES TIETE INTEGRA;51737;ACAUAN NE I5;0,153;;;;;
100304;CASTILHO SOLAR;51745;CASTILHO SOLAR 2 I5;1,102;1,363;;;;
100304;CASTILHO SOLAR;51759;CST 1 I5;13,249;15,857;58,788;30,000;;
97604;CATANDUVA ENERGIA;51761;CATANDUVA ENERGIA I1;;;1,317;1,351;1,190;1,264
1444;BERNECK I5;51780;BERNECK LAGES - GERACAO;;;;1,993;2,641;0,205
53017;BIMBO;51784;BIMBO OSASCO;;;;;;0,033
53017;BIMBO;51785;BIMBO JAGUARIUNA;;;;;;0,071
53017;BIMBO;51801;BIMBO SANTO AMARO;;;;;;0,022
53017;BIMBO;51802;BIMBO JUIZ DE FORA;;;;;;0,033
83037;CASA DOS VENTOS COM;51810;CASA DOS VENTOS COM I5 2;;;;;;4,000
3999;C&A MODAS;51819;C&A MODAS CL;2,016;2,158;1,899;2,333;1,362;1,560
104819;WAY SOLUTIONS;51824;WAY SOLUTIONS;;;;;;0,032
6391;ELETRON;51836;ELETRON I1 3;2,889;2,994;2,400;3,000;2,000;0,025
104838;JL DE MEDEIROS;51846;JL DE MEDEIROS;;;;;0,018;
9570;L MERLIN;51868;L MERLIN 3 SE;;;;;;0,026
54548;MADEPAR CL;51872;MADEPAR CL;0,094;;;;;
12612;ZEG VAREJISTA;51879;ZEG VAREJISTA I5;;;;;0,226;0,217
104929;VILA REAL;51914;VILA REAL;;0,149;0,067;0,153;0,141;0,146
12612;ZEG VAREJISTA;51917;ZEG VAREJISTA CQ5;0,197;0,199;0,215;0,183;0,229;0,188
81302;VES 1;51950;VES 1 I5 B;;;;;;10,250
68313;KRONA NORDESTE;51962;KRONA NORDESTE II;2,587;2,783;2,218;2,138;2,291;2,138
71364;SDM UFV IV;51983;SDM UFV IV I5;12,618;12,096;12,240;10,161;11,655;12,456
1367;ALTONA;52008;ALTONA II;3,303;3,388;3,389;3,380;3,386;3,985
71464;AGUA MINERAL SANTA JOANA CL;52013;AGUA MINERAL SANTA JOANA I0;1,409;1,408;1,146;0,998;1,353;1,415
47599;CEA IV;52049;CEA IV I5;77,734;2,100;;;;
105075;UNA PROSIL;52117;UNA PROSIL;;;;;;0,077
64873;EOLICA OURO BRANCO 2;52121;OURO BRANCO 2 I5;0,000;0,000;0,000;15,763;15,363;17,866
64874;OURO BRANCO 1;52183;OURO BRANCO 1 I5;13,614;13,200;13,801;14,253;13,681;15,502
81963;TECNOTEXTIL;52203;TECNOTEXTIL GALPAO;0,032;0,021;0,019;0,014;0,012;0,008
15895;BIOTERMICA RECREIO;52287;BIOTERMICA SANTA MARIA PIE I1;0,105;0,669;0,858;0,740;0,761;0,976
1434;FAGOR;52564;FAGOR CL;0,273;0,183;0,146;0,213;0,280;0,298
64588;DORI ALIMENTOS CE;52623;DORI ALIMENTOS FILIAL;;;;0,015;;
105266;COFARJA;52685;COFARJA;;;;0,023;;0,015
55528;CCP COMPOSTOS;52687;CCP CL S;0,760;;;;;
52630;LDC BRASIL;52729;LDC BR MINEIROS;0,006;;;;;
52630;LDC BRASIL;52766;LDC BRASIL PLANALTO;0,027;;;;;
52630;LDC BRASIL;52787;LDC BRASIL MONTIVIDIU;0,017;;;;;
105352;ABBWOOD;52856;ABBWOOD;;0,600;0,500;0,400;0,300;0,300
87549;REDE SERVE CE;52907;REDE SERVE SWP;0,181;0,194;0,199;0,193;0,191;0,191
3710;UTE ANGELICA PIE;52931;UTE ANGELICA PIE I0;;;;0,726;;
80588;CARPER;52960;CARPER SWP VZ;;;;;0,173;0,165
57963;PACKEM TEXTIL;52977;PACKEM TEXTIL CL T;0,550;0,605;0,495;0,495;0,495;0,495
64873;EOLICA OURO BRANCO 2;53052;EOLICA OURO BRANCO 2 I0;2,644;10,829;11,174;;;
103125;SA3;53170;SA3;;;0,031;0,026;;
72528;ANEMUS WIND 2;53210;ANEMUS WIND 2;;;;;10,440;14,897
89589;PARATY GERACAO;53290;PARATY GERACAO I5;;;44,355;;;
50477;MARTMINAS;53334;LOJA 267 - CURVELO;;;;;0,271;
50477;MARTMINAS;53351;LOJA 262 - BETIM;0,265;;;;;
88252;GERADORA ENERGIA;53390;GERADORA I5 - GERADORES;0,084;0,110;0,330;0,320;0,420;0,470
53440;CIMFLEX;53393;CIMFLEX II CL;;0,181;0,142;0,158;0,232;0,177
60055;DOWNTOWN;53399;DOWNTOWN SW;;;;0,400;0,423;0,475
48949;ELIEL;53400;ELIEL SW;0,082;0,080;0,088;0,071;0,067;0,064
105654;CGN BRASIL;53550;CGN BRASIL;;;;;28,476;16,000
71550;RISA;53686;RISA CL 514;0,013;;;;;
72768;MADEIREIRA THOMASI;53720;MADEIREIRA THOMASI CL;;;;;;0,021
101297;ADIMAX JUATUBA;53747;ADIMAX JUATUBA CL 514;0,175;0,154;0,103;0,085;0,027;0,017
72662;ENGENHO MORAES CL 514;53808;ENGENHO MORAES CL 514;;0,002;;;;0,006
102981;PRINTI MATRIZ;53874;PRINTI MATRIZ CL 514;;;;;;0,033
48045;PRONIL;53875;PRONIL CL 514;;;;;0,016;0,035
71655;PROCOAT CL 514;53938;PROCOAT CL 514;0,007;;;;;
47983;CLIMAZON INDUSTRIAL;53986;CLIMAZON INDUSTRIAL P02 CL;0,030;;;0,035;;
101681;SIDERTEC;53994;SIDERTEC CL 514;0,043;;;;;
71511;RUBBERKING;54015;RUBBERKING CL 514;0,047;0,018;0,020;;;
102330;BAITA FRIO;54033;BAITA FRIO CL 514;0,059;0,050;0,044;0,041;0,045;0,025
53581;RAFT;54150;RAFT SP CL 514;0,098;0,128;0,176;0,169;0,152;0,134
94408;CGH FARTURA I50;54199;CGH FARTURA I0;;;;1,174;2,710;2,608
103338;MOBLES-LIVRE;54315;MOBLES-LIVRE;;;0,013;0,008;;
103677;RODA FORTE APE;54453;RODA FORTE APE UFV;;;;;0,005;0,009
100844;MAXI MADEIRAS CL;54673;MAXI MADEIRAS CL;0,071;0,117;0,114;0,113;0,085;0,080
11892;CGH RP I;54690;BSBIOS RP I5;0,002;0,038;0,009;;0,386;0,408
77675;SUPERFRIO MATRIZ;54711;SUPERFRIO CWBIII CL;;;0,164;0,062;0,070;0,098
8121;VIBRA;54791;VIBRA SOLEDADE CL S;0,357;0,304;;;0,082;0,152
98894;BIMARA;54792;BIMARA 270 EI S;;;;;;0,028
102547;EMBARE COM;54934;EMBARE COM I5;1,000;1,000;1,000;1,000;;
50370;MAXIPLAST MAT;55030;MAXIPLAST RAFIA CL T;0,288;0,339;0,310;0,307;0,312;0,378
71907;CERMACOL INDUSTRIA;55054;CERMACOL INDUSTRIA CL 514;0,041;0,006;;;;
48088;MADELEI;55101;MADELEI I5;0,077;0,057;0,056;0,058;0,055;0,057
100176;NATUZZI;55102;NATUZZI CL;;;;;0,044;0,054
101481;KADPLAS;55123;KADPLAS CL 514;;;0,022;;0,035;
101402;VELPER;55155;VELPER CL;;;;0,113;0,093;0,105
72527;ANEMUS WIND 1;55191;ANEMUS WIND 1 I1;0,958;0,903;0,815;0,878;0,998;0,917
80254;DURIT;55192;DURIT SWP;0,147;0,143;0,159;0,131;;
72529;ANEMUS WIND 3;55193;ANEMUS WIND 3 I5;7,573;7,196;7,493;6,910;8,689;8,638
72528;ANEMUS WIND 2;55214;ANEMUS WIND 2 I1;0,395;0,410;0,388;0,333;0,373;0,466
72528;ANEMUS WIND 2;55215;ANEMUS WIND 2 I5;11,164;10,411;10,980;10,248;12,611;14,897
72528;ANEMUS WIND 2;55216;ANEMUS WIND 2 CONV;5,212;5,219;5,265;5,260;1,622;1,622
72529;ANEMUS WIND 3;55217;ANEMUS WIND 3 I1;0,448;0,595;0,661;0,542;0,576;0,682
72527;ANEMUS WIND 1;55231;ANEMUS WIND 1 CONV;3,909;3,909;3,909;3,909;1,303;1,303
72527;ANEMUS WIND 1;55232;ANEMUS WIND 1 I5;6,115;6,535;6,461;6,181;8,644;8,299
72529;ANEMUS WIND 3;55233;ANEMUS WIND 3 CONV;17,115;15,422;13,514;15,868;13,364;12,790
102767;ROSFRIOS ALIMENTOS;55310;ROSFRIOS ALIMENTOS;;;0,016;0,028;0,023;0,039
104835;ERS CL 514;55331;ERS CL 514;0,029;0,016;;0,021;0,018;
81216;VES 3;55340;VES 3 I5 B;;;;;;2,500
81303;VES 5;55352;VES 5 I5 B;;;;;;1,462
46875;VITOL POWER;55397;VITOL POWER CQ5;;;0,455;;;3,000
104563;EZGEO INDUSTRIA;55399;EZGEO INDUSTRIA;;0,585;0,659;0,517;0,491;0,497
102353;UFV CLAUDINA;55452;UFV CLAUDINA I5;;0,124;0,182;0,151;0,129;0,107
101378;CARNOT CL;55453;CARNOT CL AUX;;0,057;;;;
69934;MONTE VERDE IV;55616;MONTE VERDE IV I50;23,790;20,000;19,640;4,000;14,016;30,500
69933;MONTE VERDE V;55617;MONTE VERDE V I50;11,519;12,000;12,962;;16,780;18,500
106111;PRA CAFE;55631;PRA CAFE;;;;;;0,024
65335;OMG;55711;OMG TRADING I5 2;;;;;19,691;
